Obesity data- http://www.cdc.gov/obesity/data/table-adults.html ( 2014),,,,,,,,,,,
,,,,,,,,,,,
MEDHHINC 2010- Median Household Income ( 2010),,,,,,,,,,,
" Fast-food restaurants/1,000 pop (% change), 2007-12- (PCH_FFRPTH_07_12)                              Farmers' markets/1,000 pop (% change), 2009-13 (PCH_FMRKTPTH_09_13)                                    Grocery stores/1,000 pop (% change), 2007-12 (PCH_GROCPTH_07_12)                                   Supercenters & club stores (% change), 2007-12 ( PCH_SUPERC_07_12)                                 Convenience Stores ( % change), 2007-2012 (PCH_CONVSPTH_07_12)      ",,,,,,,,,,,
FIPS Code,State,POVRATE10,Obesity (%),MEDHHINC10,PCH_FFRPTH_07_12,,,PCH_FMRKTPTH_09_13,PCH_GROCPTH_07_12,PCH_SUPERC_07_12,Convenience stores
37095,NC,12.3,,35206,77.29988053,37095,NC,-4.62803627,-70.45001991,0,-43.58640165
37097,NC,8.2,,46576,5.111621581,37097,NC,,17.35661965,24.10125296,-42.25215419
37099,NC,14.3,,36741,-41.55138129,37099,NC,43.85570168,-9.891712816,-9.891712816,-57.31712712
37101,NC,13,,46922,-7.877663531,37101,NC,1.066548161,-15.73818187,19.59741928,-25.25161295
37103,NC,16.1,,38578,95.25060827,37103,NC,184.3435543,-2.374695864,0,-44.21411192
37105,NC,15.6,,41999,6.538725613,37105,NC,-3.053914579,-16.060398,,-15.89047978
37107,NC,12.1,,36455,18.9926562,37107,NC,-23.39681895,2.493674458,-4.339237172,-2.006047835
37109,NC,17.2,,45332,-10.00057998,37109,NC,0,4.955591859,,-12.33822725
37111,NC,10.6,,34383,22.15006657,37111,NC,,-29.54353527,,-21.87287177
37113,NC,15.6,,36229,-13.47901295,37113,NC,0,24.07680011,,-66.72269729
37115,NC,14.3,,36158,-31.68739755,37115,NC,45.80075964,-2.41056793,0,-47.9523029
37117,NC,22.9,,34814,51.71448476,37117,NC,36.80898932,-1.385584909,,-50.69279245
37119,NC,15,,52363,0.376548822,37119,NC,189.0023894,-2.468327583,25.05298592,-63.54551385
37121,NC,13.5,,35032,53.17217595,37121,NC,0,-48.94260802,2.114783967,-75.6869562
37123,NC,11.5,,34608,5.880198545,37123,NC,-100,24.07835767,-0.737313864,29.8050511
37125,NC,15.1,,47705,20.30830363,37125,NC,,12.55963323,-6.200305641,-49.49247227
37127,NC,17.1,,42315,-5.018007007,37127,NC,43.81564182,-22.92607027,192.0696285,5.583856295
37129,NC,6.2,,46129,8.476976804,37129,NC,-2.244544202,-13.2864292,-9.157211543,-71.26064511
37131,NC,16.6,,32168,-3.411424305,37131,NC,-50.93891169,-17.20979226,0,4.63762367
37133,NC,14.1,,41969,11.5971309,37133,NC,-1.446340758,-10.72229528,33.91655708,-37.85571534
37135,NC,15.1,,51434,6.763315869,37135,NC,-2.604231877,-0.059903567,-9.578007989,-67.80429072
37137,NC,14.1,,41442,16.16439753,37137,NC,104.2815108,26.72479731,0,-40.59775126
37139,NC,10.1,,39381,7.054797623,37139,NC,1.730869339,-41.33613363,,-31.19125448
37141,NC,11.4,,43573,5.332185216,37141,NC,100.5565997,17.95263137,0,-52.54779198
37143,NC,14,,40772,52.9405982,37143,NC,189.5550486,-38.82376072,0,-54.11782054
37145,NC,16.9,,42621,3.618028096,37145,NC,-1.00827517,-5.016807579,-5.016807579,6.381175512
37147,NC,15.7,,39519,4.205798027,37147,NC,-6.762285288,-27.02830059,-11.82586321,-27.16049569
37149,NC,6.2,,44756,-15.03033891,37149,NC,0,-24.47141236,0,-64.03400589
37151,NC,15.1,,39648,-3.513521355,37151,NC,88.86954814,-15.54469775,-2.209650022,-15.16981689
37153,NC,13.5,,31568,-1.473395243,37153,NC,40.36762094,18.23192571,,28.08458618
37155,NC,12.1,,30627,-10.93242605,37155,NC,,1.561215545,41.46026451,34.72406144
37157,NC,11.6,,38063,10.10167464,37157,NC,2.431573502,25.74453552,197.8160052,-13.45517798
37159,NC,17.4,,38658,18.02553734,37159,NC,,-13.57397723,,-22.59053826
37161,NC,7,,35057,-11.78191877,37161,NC,,-28.322809,-6.268288698,-26.88926518
37163,NC,12,,37047,-4.326790714,37163,NC,-4.077111134,-15.43171679,-1.337002924,-10.30636629
37165,NC,13.3,,31805,26.15323877,37165,NC,360.8905038,21.10710921,0.922591012,44.17513002
37167,NC,13.1,,42854,16.31001119,37167,NC,26.65055169,13.98381097,,-22.7485135
37169,NC,14,,43178,16.84118697,37169,NC,199.3366838,-13.90649381,0,-22.47857451
37171,NC,14.4,,36622,-1.950761953,37171,NC,-1.409054839,22.56154756,96.09847609,-22.13736979
37173,NC,6.6,,36109,-15.56280915,37173,NC,-4.381679164,-5.629021993,0,-29.22176649
37175,NC,19.1,,40652,-24.66159383,37175,NC,-0.50474547,-34.8577691,0,-50.25502368
37177,NC,9.8,,31732,91.74734901,37177,NC,103.7892604,-52.06316275,0,139.6841863
37179,NC,19.6,,64486,9.918080672,37179,NC,-5.80485124,10.58831287,76.94130059,-47.90980403
37181,NC,12.5,,34000,-4.834707081,37181,NC,-0.369044082,-26.79592852,-4.834707081,41.2130153
37183,NC,10.4,,61594,6.808899926,37183,NC,0.548567629,-4.704267209,92.1797278,-58.76285678
37185,NC,12,,32574,-5.161353033,37185,NC,-1.290940306,-5.161353033,0,47.52678417
37187,NC,10.6,,33293,102.1513819,37187,NC,97.29388881,-24.19323178,0,-35.67910576
37189,NC,9,,38923,4.18386405,37189,NC,47.82833295,28.92753176,,-74.84340844
37191,NC,10.8,,40274,-21.68383217,37191,NC,26.38427268,-8.809941568,82.38011686,-20.47378625
37193,NC,17,,34886,13.1588641,37193,NC,-8.055039727,-25.18941762,,-13.06352652
37195,NC,18.5,,36645,-0.676532843,37195,NC,0,-0.90124657,-6.406732872,-22.26999849
37197,NC,16.9,,41095,-6.484219095,37197,NC,42.89636486,12.50018756,0,-38.12489684
37199,NC,23,,36934,39.14917754,37199,NC,,-37.38287011,0,17.40711855
,North Dakota,18.66415094,32.2,45610.39623,-11.47858415,,,12.99123786,-16.84350499,8.114444096,-49.55420998
38001,ND,22.6,,40082,98.4422328,38001,ND,74.9989835,-33.85258907,0,-60.31155344
38003,ND,20,,45884,17.73399909,38003,ND,,-21.51066727,0,-75.47208352
38005,ND,23.5,,32884,0,38005,ND,0.902952261,1.74556213,0,-66.08481262
38007,ND,20.7,,50921,-100,38007,ND,75.35424418,0,0,-78.31491713
38009,ND,27,,48504,-19.22531286,38009,ND,,-75.76759386,,-55.2632502
38011,ND,22.3,,49656,83.51030606,38011,ND,-51.98467665,-8.244846971,0,-63.29793879
38013,ND,16.5,,49575,69.41501612,38013,ND,187.1230166,-43.52832796,0,-15.29249194
38015,ND,17.1,,55565,-16.33595262,38015,ND,98.05167524,4.974700958,169.9349453,-51.26174598
38017,ND,18.7,,50932,-1.225663915,38017,ND,5.207033466,-2.525326232,164.5741145,-51.40475448
38019,ND,12.5,,47456,-35.19081391,38019,ND,-100,-27.08966565,0,-61.11448835
38021,ND,18.4,,42517,-31.91597064,38021,ND,-2.378574671,-14.8949633,0,-65.95798532
38023,ND,9.7,,48992,0,38023,ND,0,-9.829443447,0,-77.45736086
38025,ND,14.1,,49682,0,38025,ND,0,-17.06579279,0,-37.79934459
38027,ND,20.8,,39557,0,38027,ND,-3.450372397,-100,0,-48.92314189
38029,ND,14.5,,36823,-59.79375537,38029,ND,,0.515611573,0,-66.49479614
38031,ND,14.2,,46599,-23.85023585,38031,ND,69.41501612,1.533018868,0,-49.23349057
38033,ND,18.1,,38425,-100,38033,ND,-6.939165715,-8.425720621,0,-100
38035,ND,21.1,,45258,-5.85268419,38035,ND,37.68739154,8.792453824,46.86981266,-46.04782392
38037,ND,18.8,,33842,0,38037,ND,-6.306990881,4.329189884,0,-30.44720674
38039,ND,20.9,,42126,0.465707028,38039,ND,0,,0,-33.02286198
38041,ND,26.9,,42943,-100,38041,ND,-55.99192101,-6.188797493,0,-37.45919833
38043,ND,17.5,,34978,-4.534212696,38043,ND,-15.17519536,-28.40065952,0,-100
38045,ND,18.2,,50019,-0.437530384,38045,ND,0,-0.437530384,0,-66.81251013
38047,ND,11.1,,38380,-100,38047,ND,0,1.455301455,0,-49.27234927
38049,ND,12.3,,40157,0,38049,ND,0,-9.932630852,0,-69.97754362
38051,ND,17.3,,34285,-1.017811705,38051,ND,-10.14412417,-34.01187447,0,-83.50296862
38053,ND,14,,51641,-30.63728559,38053,ND,-1.568057861,-30.63728559,0,-65.31864279
38055,ND,23.7,,52457,-70.12926559,38055,ND,0.171453065,-40.25853117,0,-40.25853117
38057,ND,18.4,,63921,-6.115955692,38057,ND,-0.677392041,-6.115955692,0,-34.28116898
38059,ND,24.5,,49798,-8.02818405,38059,ND,0,-8.02818405,0,11.68006222
38061,ND,16.7,,49694,-25.78429128,38061,ND,0,-50.52286085,0,-100
38063,ND,16,,41291,4.675324675,38063,ND,89.98541565,161.6883117,0,-55.13914657
38065,ND,19.9,,55742,0,38065,ND,0,-100,0,
38067,ND,17.5,,48378,-73.93756017,38067,ND,168.0773881,-13.12520057,0,-42.08346705
38069,ND,22.5,,38030,-54.0610276,38069,ND,,-8.122055194,0,-44.87323312
38071,ND,15.5,,44795,-23.56040717,38071,ND,0,-2.713245492,0,-41.6279473
38073,ND,23.7,,48302,40.7053637,38073,ND,-10.73155011,-29.64731815,0,5.529022777
38075,ND,17.9,,56123,0,38075,ND,39.16450625,-11.68425166,0,-100
38077,ND,26.2,,48821,35.66833159,38077,ND,41.2618768,1.75124869,,-13.90278957
38079,ND,16.7,,31725,-20.9486395,38079,ND,-22.24639341,-18.6900292,0,89.72326519
38081,ND,14.6,,49830,4.697125257,38081,ND,-100,-16.24229979,0,-58.1211499
38083,ND,15.8,,35771,0,38083,ND,-100,3.475513428,0,-74.13112164
38085,ND,26.1,,28338,-68.25396825,38085,ND,1.664145234,,0,
38087,ND,19,,47210,0,38087,ND,-10.47789993,0,0,-56.99208443
38089,ND,21.9,,49736,-16.31242763,38089,ND,94.86823856,-58.15621381,,-26.15802438
38091,ND,13.3,,52558,0,38091,ND,102.0573108,38.91402715,0,-69.13021619
38093,ND,19.3,,46466,20.22547053,38093,ND,,-60.92672208,,-55.22853572
38095,ND,16.1,,47502,-0.776531493,38095,ND,,-100,0,-33.851021
38097,ND,18.4,,50061,19.9851338,38097,ND,,-0.012388503,0,-11.12212311
38099,ND,18.6,,46938,-55.7124751,38099,ND,0,-16.96089082,0,-70.69207911
38101,ND,23.2,,46952,-5.383097526,38101,ND,,-3.817333182,,-47.53672719
38103,ND,15,,42540,64.59845469,38103,ND,-3.3126294,-29.45780513,0,-45.13384844
38105,ND,19.9,,56689,-9.466364363,38105,ND,0,-41.36869311,,-8.388582987
,Ohio,16.62045455,32.6,44534.43182,-1.642408721,,,62.97180221,-7.034946232,38.53856098,-30.10050094
39001,OH,19.3,,33549,-20.71111111,39001,OH,-14.65765194,-40.53333333,-0.888888889,-11.90123457
39003,OH,19.7,,41196,7.040634719,39003,OH,0,-0.233971524,33.0213713,-28.95449487
39005,OH,23.4,,41734,6.82765854,39005,OH,-2.249928346,-4.471420728,,-23.90493073
39007,OH,15.6,,38762,4.794848041,39007,OH,,-23.0422229,102.0141649,-41.52221542
39009,OH,18.5,,35557,5.905672016,39009,OH,,-9.760847513,-2.240918139,-29.52252238
39011,OH,24.6,,50103,4.387735064,39011,OH,0,-34.75766559,1.488075757,-38.38223972
39013,OH,16.6,,37913,-3.629678537,39013,OH,17.31226272,-1.811370585,96.37725883,-16.43520901
39015,OH,15.6,,41892,-19.56684834,39015,OH,-4.191055959,-13.62576328,0,-25.96493995
39017,OH,18.1,,54359,-1.448376452,39017,OH,2.138817096,-16.468676,125.4799792,-42.01943393
39019,OH,22.5,,39414,0.636653024,39019,OH,0,-19.49067758,0,-49.68167349
39021,OH,15.8,,46577,-9.035763933,39021,OH,148.1358366,12.56824213,,-54.51788197
39023,OH,17.4,,40524,13.08428726,39023,OH,-48.03443979,-2.471565648,206.5179365,-15.95475934
39025,OH,15.2,,56628,-4.984402816,39025,OH,134.2119156,-2.568752041,70.50468393,-32.90112169
39027,OH,22.9,,44324,-4.442600359,39027,OH,-1.987434685,15.46519123,2.635725541,-38.41856468
39029,OH,16.7,,36985,6.78150049,39029,OH,,-20.06526617,2.138826556,-29.07025934
39031,OH,16.4,,37227,23.19190299,39031,OH,-2.30368446,-1.44647761,,-31.01253433
39033,OH,16.4,,39467,-8.109054234,39033,OH,-0.851715824,54.54386333,3.029242223,-9.849413055
39035,OH,21.6,,41407,-1.466353545,39035,OH,-1.99817048,1.236149941,104.5037945,-48.55134475
39037,OH,14.4,,42023,-6.801712153,39037,OH,99.66418302,49.11726056,-0.588492963,-39.07036665
39039,OH,18.1,,45792,-10.82466368,39039,OH,,-0.5352018,-0.5352018,-31.40358745
39041,OH,28.1,,85628,-1.651511503,39041,OH,0,-11.24648599,10.94189251,-71.36983419
39043,OH,31.5,,43935,14.10224219,39043,OH,-1.366752894,-7.173071721,1.265739941,-60.89738755
39045,OH,18.5,,55805,6.533050274,39045,OH,105.5961419,-16.99748204,59.62022684,-48.69349851
39047,OH,20.1,,40250,16.72064777,39047,OH,-100,14.21052632,-2.105263158,-7.257617729
39049,OH,25,,47621,3.248597823,39049,OH,,-1.632864395,45.08557471,-51.9888724
39051,OH,21.4,,49909,-7.527196474,39051,OH,102.5858246,-0.129372192,,-37.58085762
39053,OH,27.2,,37923,7.970537295,39053,OH,29.64848821,-28.19693333,0.524293344,82.77144244
39055,OH,15.4,,63172,-4.82505091,39055,OH,,23.91807701,109.7075149,-48.25398982
39057,OH,14.3,,52056,-7.24716384,39057,OH,,-33.79502817,94.20125071,-50.47868107
39059,OH,19.3,,35654,14.10201673,39059,OH,55.29572906,10.64437986,1.424014868,-27.55427509
39061,OH,18.5,,46359,1.327676066,39061,OH,,17.73530158,60.07869951,-52.90983426
39063,OH,15.9,,49918,-3.385037601,39063,OH,46.1735628,-16.88635927,47.33781766,-58.49638939
39065,OH,28.7,,40710,0.452145319,39065,OH,-2.641966759,50.67821798,0.452145319,6.361095044
39067,OH,9.2,,36074,-12.53659157,39067,OH,188.6038659,-34.40244368,0,-54.58630716
39069,OH,24.3,,46136,16.09021216,39069,OH,,-17.44696024,3.191299697,-36.11967162
39071,OH,12,,38643,26.35513703,39071,OH,99.90881855,32.37204831,-50.36048188,7.221359133
39073,OH,27.1,,40017,-17.47514775,39073,OH,111.4859095,-50.48508865,-0.970177296,-33.9801182
39075,OH,22.4,,39917,30.98198722,39075,OH,81.44115538,34.47484021,,-43.96881658
39077,OH,24.8,,44632,-0.842857344,39077,OH,,-43.03738613,,-10.64688021
39079,OH,19.7,,36791,13.18273958,39079,OH,326.4446323,13.68801966,1.056017479,-8.568365138
39081,OH,19.9,,36800,-16.47048502,39081,OH,491.0163735,-9.310812307,0.235417977,-55.11846956
39083,OH,22.9,,46937,10.62822026,39083,OH,101.2078288,-19.05252176,,-38.47991654
39085,OH,15.1,,52854,-7.588822917,39085,OH,,21.28966992,2.138669408,-47.41375436
39087,OH,20.3,,36551,11.96871411,39087,OH,0,11.14943084,102.0898743,23.01122781
39089,OH,10.4,,51247,-12.39351914,39089,OH,30.79057941,-25.16327737,40.31885494,-24.21597708
39091,OH,11.5,,44436,-5.98833429,39091,OH,-100,-11.33409567,,-60.21401729
39093,OH,34.9,,50092,-13.99028773,39093,OH,36.18965718,-8.64040132,75.86722746,-41.90100521
39095,OH,12,,39200,3.662080155,39095,OH,0.959851552,5.101831268,77.56930397,-48.94882511
39097,OH,11.8,,48295,-29.21622544,39097,OH,0,-16.97542232,,-44.11807272
39099,OH,8.1,,38205,-2.754404398,39099,OH,-1.020631973,-12.96776457,207.1725956,-50.38793129
39101,OH,9.9,,41314,-7.85075307,39101,OH,-1.759327897,15.37385388,97.78374951,-45.60946888
39103,OH,9.3,,63582,-3.087844933,39103,OH,-11.60021256,-10.68802613,95.63575229,-44.97744467
39105,OH,12,,33194,19.47741996,39105,OH,1.02239611,-27.19344721,0,55.32064595
39107,OH,9.7,,48521,-4.321406728,39107,OH,89.19761008,-12.6412844,,-47.30744139
39109,OH,11.9,,49195,-6.94959247,39109,OH,2.436557154,-19.86089304,193.8433922,-33.59471363
39111,OH,10.5,,38015,-2.206337205,39111,OH,,-75.5515843,0,15.57432876
39113,OH,12.3,,40885,4.144126191,39113,OH,111.6416057,1.938983879,38.47735461,-46.37476705
39115,OH,12.2,,35634,-51.31781906,39115,OH,48.20918403,-35.09042541,0,-45.90868784
39117,OH,16,,47080,-19.44998998,39117,OH,,-17.38460511,0,-0.861526132
39119,OH,8.8,,40485,-10.38848646,39119,OH,-0.880159425,41.59394997,48.67364747,-24.86385558
39121,OH,13.2,,38013,-23.66798515,39121,OH,25.25261394,-21.48707044,0,-50.92941903
39123,OH,15.8,,50707,-3.114089197,39123,OH,0,-8.650426958,,-64.63887495
39125,OH,18.7,,43791,-14.75659867,39125,OH,,-20.4394921,0,-36.06744901
39127,OH,9.9,,39387,2.440032702,39127,OH,63.74927227,9.179508538,0,16.45814244
39129,OH,12.1,,49926,19.45626329,39129,OH,0,8.257238604,,-26.99895021
39131,OH,16.7,,35051,-24.26024642,39131,OH,124.2576147,-41.19030899,-50.99192416,2.91695927
39133,OH,10.5,,49287,9.278519896,39133,OH,-4.178123533,-26.42155028,,-39.00733773
39135,OH,14.4,,47615,-0.56104665,39135,OH,98.30556987,32.58527113,-0.56104665,-40.33662799
39137,OH,12.6,,53920,1.058541435,39137,OH,196.2792321,-36.8384116,1.058541435,-51.34218375
39139,OH,15.2,,41462,-4.670626738,39139,OH,0,7.211005292,105.4877601,-50.09582968
39141,OH,13.2,,41318,2.062613781,39141,OH,,-40.07434768,47.09023751,-19.3727587
39143,OH,10.5,,44346,-23.11944219,39143,OH,0,0.371839365,0.371839365,-36.90912954
39145,OH,8.2,,35860,0.623494782,39145,OH,292.7141469,-10.11300714,,-36.05054737
39147,OH,10.6,,42642,8.27240259,39147,OH,,1.287086294,,-35.34866832
39149,OH,13.6,,46062,10.45635675,39149,OH,0,-42.23259503,-0.970162914,-34.84879139
39151,OH,10.2,,42805,-0.602033013,39151,OH,,-10.09474208,21.58615833,-53.75207102
39153,OH,11.7,,45768,-1.447934862,39153,OH,0,-0.490346024,51.0628482,-46.58991647
39155,OH,9.9,,40389,-5.591027157,39155,OH,,-7.676100922,105.6305025,-36.53379553
39157,OH,13.2,,39580,-16.28885618,39157,OH,610.3682147,5.002259395,-1.174344099,-44.8116467
39159,OH,13.7,,63233,1.385336242,39159,OH,-50.94086195,-24.56448196,,-63.22518496
39161,OH,9.5,,44338,-5.764029015,39161,OH,,-16.23469246,,-17.22016666
39163,OH,8.3,,34977,0.929073193,39163,OH,,-66.3569756,0,177.5549513
39165,OH,11.4,,67172,-11.64032368,39165,OH,,29.70683645,181.7769206,-50.10200365
39167,OH,27.9,,41231,-9.84353595,39167,OH,-0.359997559,-20.03513623,-0.043920293,-5.304766593
39169,OH,8.7,,46157,12.94287369,39169,OH,163.1890692,-11.96247794,-0.957787685,-41.19368644
39171,OH,17.4,,41791,6.287207102,39171,OH,267.7473893,22.63908512,,5.984394546
39173,OH,41.3,,49344,13.95827992,39173,OH,203.979152,-2.459438378,95.08112324,-68.38963281
39175,OH,12.5,,43753,-21.46819918,39175,OH,,-0.526385633,,-50.26319282
,Oklahoma,15.11688312,33,39024.87013,-0.525802088,,,12.09731736,-14.19013125,8.313640495,0.826327163
40001,OK,10.6,,30190,26.563762,40001,OK,-7.231338329,-40.93691107,,113.2833767
40003,OK,7.2,,35615,96.64666431,40003,OK,98.27442249,-1.676667843,0,63.87222026
40005,OK,12,,33304,-11.55646666,40005,OK,0,-55.77823333,0,-29.06091597
40007,OK,10.6,,48158,0,40007,OK,-3.005417946,-4.757646217,0,-31.9697473
40009,OK,8.7,,41277,2.069234435,40009,OK,-0.694591297,-27.95112863,,-29.95248617
40011,OK,11.3,,44558,-14.10662579,40011,OK,-0.545068264,28.84006132,0,17.12732847
40013,OK,12.6,,36925,38.59963857,40013,OK,0,-43.15249199,,-5.907572954
40015,OK,12.4,,36077,-11.42156583,40015,OK,291.201248,-42.42401779,-4.040029652,-4.040029652
40017,OK,8.6,,57018,1.776762402,40017,OK,-0.942186049,-43.45735422,27.220953,-40.04529801
40019,OK,22.8,,37316,1.232804654,40019,OK,0,-1.659561194,-1.659561194,-10.08874166
40021,OK,18.7,,33393,-19.77748109,40021,OK,0,-27.2054921,-6.407061267,-29.17291123
40023,OK,15.6,,29476,-23.14436687,40023,OK,0,-1.185614544,-1.185614544,-39.19114741
40025,OK,16.1,,36183,11.32075472,40025,OK,0,11.32075472,0,-62.89308176
40027,OK,24.8,,51468,16.62648607,40027,OK,-8.513495949,-18.29726169,11.00915532,-63.57901871
40029,OK,9.4,,33472,89.63608922,40029,OK,0,-43.10917323,0,26.42405948
40031,OK,16.3,,43394,-0.835220457,40031,OK,-6.027788659,-9.40501622,-9.40501622,-31.40665514
40033,OK,13,,39941,3.444354184,40033,OK,0,3.444354184,0,-13.79637151
40035,OK,13.5,,36407,2.630865202,40035,OK,78.96214099,-31.5794232,2.630865202,-29.44128017
40037,OK,16.6,,41331,-12.56316259,40037,OK,101.0023916,-14.74908352,94.85923766,11.75750395
40039,OK,13.1,,40741,27.96220254,40039,OK,,-39.57340435,,-47.81339467
40041,OK,20,,32878,-16.20927515,40041,OK,-2.041891714,36.85818392,-2.24415434,-17.05564611
40043,OK,9.6,,39731,-100,40043,OK,0,82.64687435,0,143.5291658
40045,OK,15.7,,40851,0,40045,OK,-7.923941605,24.62638077,0,-46.58869396
40047,OK,17.7,,38827,-3.901884014,40047,OK,0,25.15103477,-6.136723921,-14.12508784
40049,OK,20.4,,37689,68.6112027,40049,OK,-10.41379856,-25.61270469,,-21.48007718
40051,OK,16.5,,44036,-0.543444156,40051,OK,0,-16.93117211,,34.49238802
40053,OK,18.2,,37938,-0.752878654,40053,OK,2.780037971,-33.83525244,0,-20.60230292
40055,OK,12.1,,33199,-68.19576894,40055,OK,0,-52.2936534,0,59.02115532
40057,OK,11.5,,28914,-2.512044047,40057,OK,-6.374404261,-2.512044047,0,192.4638679
40059,OK,5.8,,41437,-10.17410229,40059,OK,0,-10.17410229,0,79.65179543
40061,OK,14.9,,32551,-22.05132169,40061,OK,0,-6.461586026,,46.98893625
40063,OK,11.2,,30699,23.32863544,40063,OK,0,-21.06967332,0,47.99436253
40065,OK,16.2,,39565,-6.803178717,40065,OK,-3.695108598,-50.94904143,-1.89808286,-27.71437684
40067,OK,18.8,,29992,-2.336521875,40067,OK,0,-2.336521875,0,75.79426062
40069,OK,10.9,,32247,90.09361083,40069,OK,94.46891826,-52.47659729,0,105.9347451
40071,OK,18.2,,38775,-13.65590733,40071,OK,,-24.79708058,0.270559228,-16.9186795
40073,OK,7.8,,48255,-14.35454848,40073,OK,,42.74241919,,-4.838387204
40075,OK,13.1,,31850,-40.06444683,40075,OK,0,-40.06444683,0,-50.05370569
40077,OK,19.1,,35306,-52.61820492,40077,OK,0,-5.236409838,0,26.35145355
40079,OK,18.5,,33624,-5.235488617,40079,OK,-4.212397588,-12.93510517,-0.497263048,63.1844886
40081,OK,11.9,,40076,-11.31099958,40081,OK,0,-43.46076223,,-10.72751932
40083,OK,17.2,,49006,5.218282839,40083,OK,,-48.70608712,,-43.00676346
40085,OK,17.8,,41784,42.21594476,40085,OK,0,-5.189370161,0,-5.189370161
40087,OK,12.9,,51767,-10.44843175,40087,OK,0,-40.2989545,,27.93081178
40089,OK,18.6,,30708,17.61186238,40089,OK,,-26.68351436,,70.60182236
40091,OK,16.2,,33771,7.444495725,40091,OK,0,19.38277303,,-4.493781578
40093,OK,16.5,,44736,-6.494858779,40093,OK,-2.244897959,-29.87114408,0,40.25771183
40095,OK,14,,34924,-40.08943679,40095,OK,-3.611943008,-6.805790562,,2.513630382
40097,OK,22.5,,40253,-7.423342564,40097,OK,,-51.69913525,,-22.09537944
40099,OK,18.6,,39629,-22.86955037,40099,OK,0,-7.443460441,,19.00126515
40101,OK,16.5,,38528,6.017338093,40101,OK,0,-24.90438552,,-30.68097125
40103,OK,9.6,,41580,90.31418157,40103,OK,0,-52.42145461,0,-16.73754557
40105,OK,21.4,,38040,0.914145698,40105,OK,,0.914145698,0,-72.47796026
40107,OK,12.4,,31423,-54.74186762,40107,OK,0.502966599,20.68835302,0,-39.65582349
40109,OK,16.9,,42758,10.31691625,40109,OK,,-12.95091968,25.73756046,-61.80325369
40111,OK,14.3,,36119,4.056656151,40111,OK,0,27.41631365,-0.898422713,30.63389733
40113,OK,19.8,,41589,-0.277679228,40113,OK,0,-37.01748162,,-31.97888015
40115,OK,15,,34998,-16.67183687,40115,OK,,-33.3374695,-0.006204244,-44.44789125
40117,OK,17.1,,38550,-11.02477979,40117,OK,0,-33.26858484,,-22.14668231
40119,OK,19.3,,36874,24.88360821,40119,OK,1.155872854,-33.39540896,199.7206597,-16.74426119
40121,OK,7.6,,38154,-1.387408986,40121,OK,-4.9644159,18.33510922,-1.387408986,10.56563235
40123,OK,23.5,,38514,29.7801285,40123,OK,,43.88666421,-4.075557195,-28.0566679
40125,OK,9.6,,38259,-37.60448865,40125,OK,0,-44.14116127,-2.247032222,-31.57292256
40127,OK,11.9,,30070,-48.13029897,40127,OK,214.012896,24.48728246,0,107.4788041
40129,OK,17.4,,44595,-13.27503975,40129,OK,0,-13.27503975,0,-27.72919979
40131,OK,18,,56107,-12.92122625,40131,OK,-100,-32.75770367,-5.860785135,-40.0932269
40133,OK,19.6,,33080,16.18558259,40133,OK,0,-5.599214145,,23.4471815
40135,OK,13.7,,35250,-25.76634137,40135,OK,0,-1.021788492,-1.021788492,29.10201501
40137,OK,17.8,,40996,-9.858956063,40137,OK,103.3877983,-27.73174926,-3.642332343,-13.52517005
40139,OK,17.3,,44313,-16.68062145,40139,OK,-100,-37.51046609,,-34.38598939
